V1	V2	V3
CAGL0L01023g	ORF|Uncharacterized	NULL
CAGL0L01045g	ORF|Uncharacterized	NULL
CAGL0L01067g	ORF|Uncharacterized	NULL
CAGL0L01089g	ORF|Uncharacterized	NULL
CAGL0L01111g	ORF|Uncharacterized	NULL
CAGL0L01133r	tRNA|Uncharacterized	NULL
CAGL0L01155g	ORF|Uncharacterized	NULL
CAGL0L01177g	ORF|Uncharacterized	NULL
CAGL0L01199g	ORF|Uncharacterized	NULL
CAGL0L01221g	ORF|Uncharacterized	NULL
CAGL0L01243g	ORF|Uncharacterized	NULL
CAGL0L01265g	ORF|Uncharacterized	NULL
CAGL0L01287g	ORF|Verified	NULL
CAGL0L01309g	ORF|Uncharacterized	NULL
CAGL0L01331g	ORF|Verified	NULL
CAGL0L01353g	ORF|Uncharacterized	NULL
CAGL0L01375r	tRNA|Uncharacterized	NULL
CAGL0L01397g	ORF|Uncharacterized	NULL
CAGL0L01419g	ORF|Uncharacterized	NULL
CAGL0L01441g	ORF|Uncharacterized	NULL
CAGL0L01463g	ORF|Uncharacterized	NULL
CAGL0L01485g	ORF|Uncharacterized	NULL
CAGL0L01507g	ORF|Uncharacterized	NULL
CAGL0L01529g	ORF|Uncharacterized	NULL
CAGL0L01551g	ORF|Uncharacterized	NULL
CAGL0L01573g	ORF|Uncharacterized	NULL
CAGL0L01595r	tRNA|Uncharacterized	NULL
CAGL0L01639g	ORF|Uncharacterized	NULL
CAGL0L01661r	tRNA|Uncharacterized	NULL
CAGL0L01683g	ORF|Uncharacterized	NULL
CAGL0L01705g	ORF|Uncharacterized	NULL
CAGL0L01727g	ORF|Uncharacterized	NULL
CAGL0L01749g	ORF|Uncharacterized	NULL
CAGL0L01771g	ORF|Uncharacterized	NULL
CAGL0L01793g	ORF|Uncharacterized	NULL
CAGL0L01815r	tRNA|Uncharacterized	NULL
CAGL0L01831g	ORF|Uncharacterized	NULL
CAGL0L01837g	ORF|Uncharacterized	NULL
CAGL0L01859g	ORF|Uncharacterized	NULL
CAGL0L01881g	ORF|Uncharacterized	NULL
CAGL0L01892r	ncRNA|Uncharacterized	NULL
CAGL0L01903g	ORF|Uncharacterized	NULL
CAGL0L01925g	ORF|Uncharacterized	NULL
CAGL0L01947g	ORF|Uncharacterized	NULL
CAGL0L01969g	ORF|Uncharacterized	NULL
CAGL0L01991g	ORF|Uncharacterized	NULL
CAGL0L02013g	ORF|Uncharacterized	NULL
CAGL0L02035g	ORF|Uncharacterized	NULL
CAGL0L02057g	ORF|Uncharacterized	NULL
CAGL0L02079g	ORF|Uncharacterized	NULL
CAGL0L02101g	ORF|Uncharacterized	NULL
CAGL0L02123g	ORF|Uncharacterized	NULL
CAGL0L02145g	ORF|Uncharacterized	NULL
CAGL0L02167g	ORF|Uncharacterized	NULL
CAGL0L02189g	ORF|Uncharacterized	NULL
CAGL0L02211g	ORF|Uncharacterized	NULL
CAGL0L02233g	ORF|Uncharacterized	NULL
CAGL0L02255g	ORF|Uncharacterized	NULL
CAGL0L02277g	ORF|Uncharacterized	NULL
CAGL0L02299g	ORF|Uncharacterized	NULL
CAGL0L02321g	ORF|Uncharacterized	NULL
CAGL0L02343g	ORF|Uncharacterized	NULL
CAGL0L02365g	ORF|Uncharacterized	NULL
CAGL0L02387g	ORF|Uncharacterized	NULL
CAGL0L02409g	ORF|Uncharacterized	NULL
CAGL0L02431g	ORF|Uncharacterized	NULL
CAGL0L02453g	ORF|Uncharacterized	NULL
CAGL0L02475g	ORF|Uncharacterized	NULL
CAGL0L02497g	ORF|Verified	NULL
CAGL0L02519g	ORF|Uncharacterized	NULL
CAGL0L02541g	ORF|Uncharacterized	NULL
CAGL0L02563g	ORF|Uncharacterized	NULL
CAGL0L02585g	ORF|Uncharacterized	NULL
CAGL0L02607g	ORF|Uncharacterized	NULL
CAGL0L02629g	ORF|Uncharacterized	NULL
CAGL0L02651g	ORF|Uncharacterized	NULL
CAGL0L02673g	ORF|Uncharacterized	NULL
CAGL0L02695g	ORF|Uncharacterized	NULL
CAGL0L02717g	ORF|Uncharacterized	NULL
CAGL0L02739g	ORF|Uncharacterized	NULL
CAGL0L02761g	ORF|Uncharacterized	NULL
CAGL0L02783g	ORF|Uncharacterized	NULL
CAGL0L02799g	ORF|Uncharacterized	NULL
CAGL0L02805g	ORF|Uncharacterized	NULL
CAGL0L02827g	ORF|Uncharacterized	NULL
CAGL0L02849g	ORF|Uncharacterized	NULL
CAGL0L02871g	ORF|Uncharacterized	NULL
CAGL0L02893g	ORF|Uncharacterized	NULL
CAGL0L02915g	ORF|Uncharacterized	NULL
CAGL0L02937g	ORF|Verified	NULL
CAGL0L02959g	ORF|Uncharacterized	NULL
CAGL0L02981g	ORF|Uncharacterized	NULL
CAGL0L03003g	ORF|Uncharacterized	NULL
CAGL0L03025g	ORF|Uncharacterized	NULL
CAGL0L03047g	ORF|Uncharacterized	NULL
CAGL0L03069g	ORF|Uncharacterized	NULL
CAGL0L03091g	ORF|Uncharacterized	NULL
CAGL0L03113g	ORF|Uncharacterized	NULL
CAGL0L03135g	ORF|Uncharacterized	NULL
CAGL0L03157g	ORF|Uncharacterized	NULL
CAGL0L03179g	ORF|Uncharacterized	NULL
CAGL0L03201g	ORF|Uncharacterized	NULL
CAGL0L03223g	ORF|Uncharacterized	NULL
CAGL0L03245g	ORF|Uncharacterized	NULL
CAGL0L03267g	ORF|Uncharacterized	NULL
CAGL0L03289g	ORF|Uncharacterized	NULL
CAGL0L03311g	ORF|Uncharacterized	NULL
CAGL0L03333g	ORF|Uncharacterized	NULL
CAGL0L03355g	ORF|Uncharacterized	NULL
CAGL0L03377g	ORF|Uncharacterized	NULL
CAGL0L03388g	ORF|Uncharacterized	NULL
CAGL0L03410g	ORF|Uncharacterized	NULL
CAGL0L03432g	ORF|Uncharacterized	NULL
CAGL0L03454g	ORF|Uncharacterized	NULL
CAGL0L03476g	ORF|Uncharacterized	NULL
CAGL0L03498g	ORF|Uncharacterized	NULL
CAGL0L03520g	ORF|Uncharacterized	NULL
CAGL0L03542g	ORF|Uncharacterized	NULL
CAGL0L03564g	ORF|Uncharacterized	NULL
CAGL0L03586g	ORF|Uncharacterized	NULL
CAGL0L03608g	ORF|Uncharacterized	NULL
CAGL0L03630g	ORF|Verified	NULL
CAGL0L03652g	ORF|Uncharacterized	NULL
CAGL0L03674g	ORF|Uncharacterized	NULL
CAGL0L03685r	ncRNA|Uncharacterized	NULL
CAGL0L03696g	ORF|Uncharacterized	NULL
CAGL0L03718g	ORF|Uncharacterized	NULL
CAGL0L03740g	ORF|Uncharacterized	NULL
CAGL0L03762g	ORF|Uncharacterized	NULL
CAGL0L03784g	ORF|Uncharacterized	NULL
CAGL0L03806g	ORF|Uncharacterized	NULL
CAGL0L03828g	ORF|Uncharacterized	NULL
CAGL0L03846g	ORF|Uncharacterized	NULL
CAGL0L03872g	ORF|Uncharacterized	NULL
CAGL0L03894g	ORF|Uncharacterized	NULL
CAGL0L03916g	ORF|Uncharacterized	NULL
CAGL0L03938g	ORF|Uncharacterized	NULL
CAGL0L03960g	ORF|Uncharacterized	NULL
CAGL0L03982g	ORF|Uncharacterized	NULL
CAGL0L04004g	ORF|Uncharacterized	NULL
CAGL0L04026g	ORF|Uncharacterized	NULL
CAGL0L04048g	ORF|Uncharacterized	NULL
CAGL0L04070g	ORF|Uncharacterized	NULL
CAGL0L04092g	ORF|Uncharacterized	NULL
CAGL0L04114g	ORF|Uncharacterized	NULL
CAGL0L04136g	ORF|Uncharacterized	NULL
CAGL0L04158g	ORF|Uncharacterized	NULL
CAGL0L04180g	ORF|Uncharacterized	NULL
CAGL0L04202g	ORF|Uncharacterized	NULL
CAGL0L04224g	ORF|Uncharacterized	NULL
CAGL0L04246g	ORF|Uncharacterized	NULL
CAGL0L04268g	ORF|Uncharacterized	NULL
CAGL0L04290g	ORF|Uncharacterized	NULL
CAGL0L04312g	ORF|Uncharacterized	NULL
CAGL0L04334g	ORF|Uncharacterized	NULL
CAGL0L04350g	ORF|Uncharacterized	NULL
CAGL0L04356g	ORF|Uncharacterized	NULL
CAGL0L04378g	ORF|Uncharacterized	NULL
CAGL0L04400g	ORF|Uncharacterized	NULL
CAGL0L04422g	ORF|Uncharacterized	NULL
CAGL0L04444g	ORF|Uncharacterized	NULL
CAGL0L04466g	ORF|Uncharacterized	NULL
CAGL0L04488g	ORF|Uncharacterized	NULL
CAGL0L04510g	ORF|Uncharacterized	NULL
CAGL0L04532g	ORF|Uncharacterized	NULL
CAGL0L04554g	ORF|Uncharacterized	NULL
CAGL0L04576g	ORF|Uncharacterized	NULL
CAGL0L04598g	ORF|Uncharacterized	NULL
CAGL0L04620g	ORF|Uncharacterized	NULL
CAGL0L04642g	ORF|Uncharacterized	NULL
CAGL0L04664g	ORF|Uncharacterized	NULL
CAGL0L04686g	ORF|Uncharacterized	NULL
CAGL0L04708g	ORF|Uncharacterized	NULL
CAGL0L04730g	ORF|Uncharacterized	NULL
CAGL0L04752g	ORF|Uncharacterized	NULL
CAGL0L04774g	ORF|Uncharacterized	NULL
CAGL0L04796g	ORF|Uncharacterized	NULL
CAGL0L04818g	ORF|Uncharacterized	NULL
CAGL0L04832g	ORF|Uncharacterized	NULL
CAGL0L04836g	ORF|Uncharacterized	NULL
CAGL0L04840g	ORF|Uncharacterized	NULL
CAGL0L04862g	ORF|Uncharacterized	NULL
CAGL0L04884g	ORF|Uncharacterized	NULL
CAGL0L04906r	tRNA|Uncharacterized	NULL
CAGL0L04928g	ORF|Uncharacterized	NULL
CAGL0L04950g	ORF|Uncharacterized	NULL
CAGL0L04972r	tRNA|Uncharacterized	NULL
CAGL0L04994g	ORF|Uncharacterized	NULL
CAGL0L05016g	ORF|Uncharacterized	NULL
CAGL0L05038g	ORF|Uncharacterized	NULL
CAGL0L05060g	ORF|Uncharacterized	NULL
CAGL0L05082g	ORF|Uncharacterized	NULL
CAGL0L05104g	ORF|Uncharacterized	NULL
CAGL0L05126g	ORF|Uncharacterized	NULL
CAGL0L05148g	ORF|Uncharacterized	NULL
CAGL0L05170g	ORF|Uncharacterized	NULL
CAGL0L05192g	ORF|Uncharacterized	NULL
CAGL0L05236g	ORF|Uncharacterized	NULL
CAGL0L05258g	ORF|Uncharacterized	NULL
CAGL0L05280g	ORF|Uncharacterized	NULL
CAGL0L05302g	ORF|Uncharacterized	NULL
CAGL0L05324g	ORF|Uncharacterized	NULL
CAGL0L05346g	ORF|Uncharacterized	NULL
CAGL0L05368g	ORF|Uncharacterized	NULL
CAGL0L05390g	ORF|Uncharacterized	NULL
CAGL0L05412g	ORF|Uncharacterized	NULL
CAGL0L05434g	ORF|Uncharacterized	NULL
CAGL0L05456g	ORF|Uncharacterized	NULL
CAGL0L05478g	ORF|Uncharacterized	NULL
CAGL0L05500g	ORF|Uncharacterized	NULL
CAGL0L05522g	ORF|Uncharacterized	NULL
CAGL0L05544g	ORF|Uncharacterized	NULL
CAGL0L05566g	ORF|Uncharacterized	NULL
CAGL0L05588g	ORF|Uncharacterized	NULL
CAGL0L05610g	ORF|Uncharacterized	NULL
CAGL0L05626g	ORF|Uncharacterized	NULL
CAGL0L05632g	ORF|Uncharacterized	NULL
CAGL0L05654g	ORF|Verified	NULL
CAGL0L05676g	ORF|Uncharacterized	NULL
CAGL0L05698g	ORF|Uncharacterized	NULL
CAGL0L05720g	ORF|Uncharacterized	NULL
CAGL0L05742g	ORF|Uncharacterized	NULL
CAGL0L05764r	tRNA|Uncharacterized	NULL
CAGL0L05786g	ORF|Uncharacterized	NULL
CAGL0L05830g	ORF|Uncharacterized	NULL
CAGL0L05852g	ORF|Uncharacterized	NULL
CAGL0L05874g	ORF|Uncharacterized	NULL
CAGL0L05896g	ORF|Uncharacterized	NULL
CAGL0L05918g	ORF|Uncharacterized	NULL
CAGL0L05940g	ORF|Uncharacterized	NULL
CAGL0L05962g	ORF|Uncharacterized	NULL
CAGL0L05984g	ORF|Uncharacterized	NULL
CAGL0L06006g	ORF|Uncharacterized	NULL
CAGL0L06028g	ORF|Uncharacterized	NULL
CAGL0L06050g	ORF|Uncharacterized	NULL
CAGL0L06072g	ORF|Uncharacterized	NULL
CAGL0L06094g	ORF|Uncharacterized	NULL
CAGL0L06116g	ORF|Uncharacterized	NULL
CAGL0L06138g	ORF|Uncharacterized	NULL
CAGL0L06160g	ORF|Uncharacterized	NULL
CAGL0L06182g	ORF|Uncharacterized	NULL
CAGL0L06204g	ORF|Uncharacterized	NULL
CAGL0L06226g	ORF|Uncharacterized	NULL
CAGL0L06248g	ORF|Uncharacterized	NULL
CAGL0L06270g	ORF|Uncharacterized	NULL
CAGL0L06292g	ORF|Uncharacterized	NULL
CAGL0L06314g	ORF|Uncharacterized	NULL
CAGL0L06336g	ORF|Uncharacterized	NULL
CAGL0L06358g	ORF|Uncharacterized	NULL
CAGL0L06374g	ORF|Uncharacterized	NULL
CAGL0L06380r	tRNA|Uncharacterized	NULL
CAGL0L06402g	ORF|Uncharacterized	NULL
CAGL0L06424g	ORF|Uncharacterized	NULL
CAGL0L06446g	ORF|Uncharacterized	NULL
CAGL0L06468g	ORF|Uncharacterized	NULL
CAGL0L06490g	ORF|Uncharacterized	NULL
CAGL0L06512g	ORF|Uncharacterized	NULL
CAGL0L06534g	ORF|Uncharacterized	NULL
CAGL0L06556g	ORF|Uncharacterized	NULL
CAGL0L06578g	ORF|Uncharacterized	NULL
CAGL0L06600g	ORF|Uncharacterized	NULL
CAGL0L06622g	ORF|Verified	NULL
CAGL0L06644g	ORF|Uncharacterized	NULL
CAGL0L06666g	ORF|Verified	NULL
CAGL0L06688g	ORF|Uncharacterized	NULL
CAGL0L06710g	ORF|Uncharacterized	NULL
CAGL0L06732g	ORF|Uncharacterized	NULL
CAGL0L06754g	ORF|Uncharacterized	NULL
CAGL0L06776g	ORF|Uncharacterized	NULL
CAGL0L06798g	ORF|Uncharacterized	NULL
CAGL0L06820g	ORF|Uncharacterized	NULL
CAGL0L06842g	ORF|Uncharacterized	NULL
CAGL0L06864g	ORF|Uncharacterized	NULL
CAGL0L06886g	ORF|Uncharacterized	NULL
CAGL0L06908g	ORF|Uncharacterized	NULL
CAGL0L06930g	ORF|Uncharacterized	NULL
CAGL0L06952g	ORF|Uncharacterized	NULL
CAGL0L06974g	ORF|Uncharacterized	NULL
CAGL0L06996g	ORF|Uncharacterized	NULL
CAGL0L07018g	ORF|Uncharacterized	NULL
CAGL0L07040g	ORF|Uncharacterized	NULL
CAGL0L07062g	ORF|Uncharacterized	NULL
CAGL0L07084g	ORF|Uncharacterized	NULL
CAGL0L07095r	ncRNA|Uncharacterized	NULL
CAGL0L07106g	ORF|Uncharacterized	NULL
CAGL0L07128g	ORF|Uncharacterized	NULL
CAGL0L07150g	ORF|Uncharacterized	NULL
CAGL0L07172g	ORF|Uncharacterized	NULL
CAGL0L07194g	ORF|Uncharacterized	NULL
CAGL0L07216g	ORF|Uncharacterized	NULL
CAGL0L07238g	ORF|Uncharacterized	NULL
CAGL0L07260g	ORF|Uncharacterized	NULL
CAGL0L07282g	ORF|Uncharacterized	NULL
CAGL0L07304g	ORF|Uncharacterized	NULL
CAGL0L07326g	ORF|Uncharacterized	NULL
CAGL0L07348g	ORF|Uncharacterized	NULL
CAGL0L07370g	ORF|Uncharacterized	NULL
CAGL0L07392g	ORF|Uncharacterized	NULL
CAGL0L07414g	ORF|Uncharacterized	NULL
CAGL0L07436g	ORF|Uncharacterized	NULL
CAGL0L07458g	ORF|Uncharacterized	NULL
CAGL0L07480g	ORF|Uncharacterized	NULL
CAGL0L07502g	ORF|Uncharacterized	NULL
CAGL0L07546g	ORF|Uncharacterized	NULL
CAGL0L07568g	ORF|Uncharacterized	NULL
CAGL0L07590g	ORF|Uncharacterized	NULL
CAGL0L07612r	tRNA|Uncharacterized	NULL
CAGL0L07634g	ORF|Uncharacterized	NULL
CAGL0L07656g	ORF|Uncharacterized	NULL
CAGL0L07678g	ORF|Uncharacterized	NULL
CAGL0L07700g	ORF|Uncharacterized	NULL
CAGL0L07722g	ORF|Verified	NULL
CAGL0L07744g	ORF|Uncharacterized	NULL
CAGL0L07766g	ORF|Uncharacterized	NULL
CAGL0L07788g	ORF|Uncharacterized	NULL
CAGL0L07810g	ORF|Uncharacterized	NULL
CAGL0L07832g	ORF|Uncharacterized	NULL
CAGL0L07854g	ORF|Uncharacterized	NULL
CAGL0L07876r	tRNA|Uncharacterized	NULL
CAGL0L07898g	ORF|Uncharacterized	NULL
CAGL0L07920g	ORF|Uncharacterized	NULL
CAGL0L07942g	ORF|Uncharacterized	NULL
CAGL0L07953g	ORF|Uncharacterized	NULL
CAGL0L07964r	tRNA|Uncharacterized	NULL
CAGL0L07986g	ORF|Uncharacterized	NULL
CAGL0L08008g	ORF|Uncharacterized	NULL
CAGL0L08030g	ORF|Uncharacterized	NULL
CAGL0L08044r	ncRNA|Uncharacterized	NULL
CAGL0L08052g	ORF|Uncharacterized	NULL
CAGL0L08068g	ORF|Uncharacterized	NULL
CAGL0L08074g	ORF|Uncharacterized	NULL
CAGL0L08096g	ORF|Uncharacterized	NULL
CAGL0L08103r	ncRNA|Uncharacterized	NULL
CAGL0L08110g	ORF|Uncharacterized	NULL
CAGL0L08114g	ORF|Uncharacterized	NULL
CAGL0L08118g	ORF|Uncharacterized	NULL
CAGL0L08140g	ORF|Uncharacterized	NULL
CAGL0L08162g	ORF|Uncharacterized	NULL
CAGL0L08184g	ORF|Verified	NULL
CAGL0L08206g	ORF|Uncharacterized	NULL
CAGL0L08228g	ORF|Uncharacterized	NULL
CAGL0L08250g	ORF|Uncharacterized	NULL
CAGL0L08272g	ORF|Uncharacterized	NULL
CAGL0L08294g	ORF|Uncharacterized	NULL
CAGL0L08316g	ORF|Uncharacterized	NULL
CAGL0L08338g	ORF|Uncharacterized	NULL
CAGL0L08360g	ORF|Uncharacterized	NULL
CAGL0L08382g	ORF|Uncharacterized	NULL
CAGL0L08404g	ORF|Uncharacterized	NULL
CAGL0L08426g	ORF|Uncharacterized	NULL
CAGL0L08448g	ORF|Uncharacterized	NULL
CAGL0L08481g	ORF|Uncharacterized	NULL
CAGL0L08492g	ORF|Uncharacterized	NULL
CAGL0L08514g	ORF|Uncharacterized	NULL
CAGL0L08536g	ORF|Uncharacterized	NULL
CAGL0L08547g	ORF|Uncharacterized	NULL
CAGL0L08558r	tRNA|Uncharacterized	NULL
CAGL0L08580g	ORF|Uncharacterized	NULL
CAGL0L08602g	ORF|Uncharacterized	NULL
CAGL0L08624g	ORF|Uncharacterized	NULL
CAGL0L08646g	ORF|Uncharacterized	NULL
CAGL0L08668g	ORF|Uncharacterized	NULL
CAGL0L08690r	tRNA|Uncharacterized	NULL
CAGL0L08712g	ORF|Uncharacterized	NULL
CAGL0L08734g	ORF|Uncharacterized	NULL
CAGL0L08756g	ORF|Uncharacterized	NULL
CAGL0L08778g	ORF|Uncharacterized	NULL
CAGL0L08800g	ORF|Uncharacterized	NULL
CAGL0L08822g	ORF|Uncharacterized	NULL
CAGL0L08844g	ORF|Uncharacterized	NULL
CAGL0L08866g	ORF|Uncharacterized	NULL
CAGL0L08888g	ORF|Uncharacterized	NULL
CAGL0L08910g	ORF|Uncharacterized	NULL
CAGL0L08932g	ORF|Verified	NULL
CAGL0L08954g	ORF|Uncharacterized	NULL
CAGL0L08976g	ORF|Uncharacterized	NULL
CAGL0L08998g	ORF|Uncharacterized	NULL
CAGL0L09020g	ORF|Uncharacterized	NULL
CAGL0L09042g	ORF|Uncharacterized	NULL
CAGL0L09064s	centromere	NULL
CAGL0L09086g	ORF|Uncharacterized	NULL
CAGL0L09108g	ORF|Uncharacterized	NULL
CAGL0L09130g	ORF|Uncharacterized	NULL
CAGL0L09152g	ORF|Uncharacterized	NULL
CAGL0L09174g	ORF|Uncharacterized	NULL
CAGL0L09185g	ORF|Uncharacterized	NULL
CAGL0L09207g	ORF|Uncharacterized	NULL
CAGL0L09229g	ORF|Uncharacterized	NULL
CAGL0L09251g	ORF|Uncharacterized	NULL
CAGL0L09273g	ORF|Uncharacterized	NULL
CAGL0L09295g	ORF|Uncharacterized	NULL
CAGL0L09317r	tRNA|Uncharacterized	NULL
CAGL0L09339g	ORF|Uncharacterized	NULL
CAGL0L09361g	ORF|Uncharacterized	NULL
CAGL0L09372g	ORF|Uncharacterized	NULL
CAGL0L09383g	ORF|Uncharacterized	NULL
CAGL0L09405r	tRNA|Uncharacterized	NULL
CAGL0L09427r	tRNA|Uncharacterized	NULL
CAGL0L09449g	ORF|Uncharacterized	NULL
CAGL0L09471g	ORF|Uncharacterized	NULL
CAGL0L09493g	ORF|Uncharacterized	NULL
CAGL0L09515r	tRNA|Uncharacterized	NULL
CAGL0L09537g	ORF|Uncharacterized	NULL
CAGL0L09559r	tRNA|Uncharacterized	NULL
CAGL0L09581g	ORF|Uncharacterized	NULL
CAGL0L09603g	ORF|Uncharacterized	NULL
CAGL0L09625g	ORF|Uncharacterized	NULL
CAGL0L09647g	ORF|Uncharacterized	NULL
CAGL0L09669g	ORF|Uncharacterized	NULL
CAGL0L09691g	ORF|Uncharacterized	NULL
CAGL0L09713g	ORF|Uncharacterized	NULL
CAGL0L09735g	ORF|Uncharacterized	NULL
CAGL0L09757g	ORF|Uncharacterized	NULL
CAGL0L09779g	ORF|Uncharacterized	NULL
CAGL0L09801g	ORF|Verified	NULL
CAGL0L09823g	ORF|Uncharacterized	NULL
CAGL0L09845g	ORF|Uncharacterized	NULL
CAGL0L09867g	ORF|Uncharacterized	NULL
CAGL0L09889g	ORF|Uncharacterized	NULL
CAGL0L09911g	ORF|Uncharacterized	NULL
CAGL0L09933g	ORF|Uncharacterized	NULL
CAGL0L09955g	pseudogene	NULL
CAGL0L09999g	ORF|Uncharacterized	NULL
CAGL0L10015g	ORF|Uncharacterized	NULL
CAGL0L10021g	ORF|Uncharacterized	NULL
CAGL0L10043g	ORF|Uncharacterized	NULL
CAGL0L10065r	tRNA|Uncharacterized	NULL
CAGL0L10092g	ORF|Uncharacterized	NULL
CAGL0L10120g	ORF|Uncharacterized	NULL
CAGL0L10142g	ORF|Uncharacterized	NULL
CAGL0L10164g	ORF|Uncharacterized	NULL
CAGL0L10186g	ORF|Uncharacterized	NULL
CAGL0L10208g	ORF|Uncharacterized	NULL
CAGL0L10230g	ORF|Uncharacterized	NULL
CAGL0L10252g	ORF|Uncharacterized	NULL
CAGL0L10274r	tRNA|Uncharacterized	NULL
CAGL0L10318g	ORF|Uncharacterized	NULL
CAGL0L10340g	ORF|Uncharacterized	NULL
CAGL0L10362g	ORF|Uncharacterized	NULL
CAGL0L10384g	ORF|Uncharacterized	NULL
CAGL0L10406g	ORF|Uncharacterized	NULL
CAGL0L10428g	ORF|Uncharacterized	NULL
CAGL0L10450g	ORF|Uncharacterized	NULL
CAGL0L10472g	ORF|Uncharacterized	NULL
CAGL0L10494g	ORF|Uncharacterized	NULL
CAGL0L10516g	ORF|Uncharacterized	NULL
CAGL0L10538g	ORF|Uncharacterized	NULL
CAGL0L10560g	ORF|Uncharacterized	NULL
CAGL0L10582g	ORF|Uncharacterized	NULL
CAGL0L10604g	ORF|Uncharacterized	NULL
CAGL0L10626g	ORF|Uncharacterized	NULL
CAGL0L10648g	ORF|Uncharacterized	NULL
CAGL0L10670g	ORF|Uncharacterized	NULL
CAGL0L10692g	ORF|Uncharacterized	NULL
CAGL0L10714g	ORF|Uncharacterized	NULL
CAGL0L10736g	ORF|Uncharacterized	NULL
CAGL0L10758g	ORF|Uncharacterized	NULL
CAGL0L10780g	ORF|Uncharacterized	NULL
CAGL0L10802g	ORF|Uncharacterized	NULL
CAGL0L10824g	ORF|Uncharacterized	NULL
CAGL0L10846g	ORF|Uncharacterized	NULL
CAGL0L10868g	ORF|Uncharacterized	NULL
CAGL0L10879r	ncRNA|Uncharacterized	NULL
CAGL0L10890g	ORF|Uncharacterized	NULL
CAGL0L10912g	ORF|Uncharacterized	NULL
CAGL0L10934g	ORF|Uncharacterized	NULL
CAGL0L10956g	ORF|Uncharacterized	NULL
CAGL0L10978g	ORF|Uncharacterized	NULL
CAGL0L10989r	ncRNA|Uncharacterized	NULL
CAGL0L11000g	ORF|Uncharacterized	NULL
CAGL0L11022g	ORF|Uncharacterized	NULL
CAGL0L11044g	ORF|Uncharacterized	NULL
CAGL0L11066g	ORF|Uncharacterized	NULL
CAGL0L11088g	ORF|Uncharacterized	NULL
CAGL0L11110g	ORF|Verified	NULL
CAGL0L11132g	ORF|Uncharacterized	NULL
CAGL0L11154g	ORF|Uncharacterized	NULL
CAGL0L11176g	ORF|Uncharacterized	NULL
CAGL0L11198g	ORF|Uncharacterized	NULL
CAGL0L11220g	ORF|Uncharacterized	NULL
CAGL0L11242g	ORF|Uncharacterized	NULL
CAGL0L11264g	ORF|Uncharacterized	NULL
CAGL0L11286g	ORF|Uncharacterized	NULL
CAGL0L11308g	ORF|Uncharacterized	NULL
CAGL0L11330g	ORF|Uncharacterized	NULL
CAGL0L11352g	ORF|Uncharacterized	NULL
CAGL0L11374g	ORF|Uncharacterized	NULL
CAGL0L11396r	tRNA|Uncharacterized	NULL
CAGL0L11418g	ORF|Uncharacterized	NULL
CAGL0L11440g	ORF|Uncharacterized	NULL
CAGL0L11462g	ORF|Uncharacterized	NULL
CAGL0L11484g	ORF|Uncharacterized	NULL
CAGL0L11506g	ORF|Uncharacterized	NULL
CAGL0L11528g	ORF|Uncharacterized	NULL
CAGL0L11550g	ORF|Uncharacterized	NULL
CAGL0L11572g	ORF|Uncharacterized	NULL
CAGL0L11594g	ORF|Uncharacterized	NULL
CAGL0L11616g	ORF|Uncharacterized	NULL
CAGL0L11638g	ORF|Uncharacterized	NULL
CAGL0L11660g	ORF|Uncharacterized	NULL
CAGL0L11682r	tRNA|Uncharacterized	NULL
CAGL0L11704g	ORF|Uncharacterized	NULL
CAGL0L11726g	ORF|Uncharacterized	NULL
CAGL0L11748g	ORF|Uncharacterized	NULL
CAGL0L11770g	ORF|Uncharacterized	NULL
CAGL0L11792g	ORF|Uncharacterized	NULL
CAGL0L11814g	ORF|Uncharacterized	NULL
CAGL0L11836g	ORF|Uncharacterized	NULL
CAGL0L11858g	ORF|Verified	NULL
CAGL0L11880g	ORF|Uncharacterized	NULL
CAGL0L11902g	ORF|Uncharacterized	NULL
CAGL0L11924g	ORF|Uncharacterized	NULL
CAGL0L11946g	ORF|Uncharacterized	NULL
CAGL0L11968g	ORF|Uncharacterized	NULL
CAGL0L11990g	ORF|Uncharacterized	NULL
CAGL0L12012g	ORF|Uncharacterized	NULL
CAGL0L12034g	ORF|Uncharacterized	NULL
CAGL0L12056g	ORF|Verified	NULL
CAGL0L12078g	ORF|Uncharacterized	NULL
CAGL0L12100g	ORF|Uncharacterized	NULL
CAGL0L12122g	ORF|Uncharacterized	NULL
CAGL0L12144g	ORF|Uncharacterized	NULL
CAGL0L12166g	ORF|Uncharacterized	NULL
CAGL0L12188g	ORF|Uncharacterized	NULL
CAGL0L12210g	ORF|Uncharacterized	NULL
CAGL0L12232g	ORF|Uncharacterized	NULL
CAGL0L12254g	ORF|Uncharacterized	NULL
CAGL0L12276g	ORF|Uncharacterized	NULL
CAGL0L12298g	ORF|Uncharacterized	NULL
CAGL0L12320g	ORF|Uncharacterized	NULL
CAGL0L12342g	ORF|Uncharacterized	NULL
CAGL0L12364g	ORF|Uncharacterized	NULL
CAGL0L12386g	ORF|Verified	NULL
CAGL0L12408g	ORF|Uncharacterized	NULL
CAGL0L12430r	tRNA|Uncharacterized	NULL
CAGL0L12452g	ORF|Uncharacterized	NULL
CAGL0L12474g	ORF|Uncharacterized	NULL
CAGL0L12496g	ORF|Uncharacterized	NULL
CAGL0L12518g	ORF|Uncharacterized	NULL
